s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
154808111;2014;2330929257;2;2;0;determinant factors for the development of entrepreneurial activity a correlational study
53451512;2017;2536331953;3;11;52;does urbanization reduce rural poverty evidence from vietnam
26686118;2007;2170128163;3;82;57;complex incremental product innovation in established service firms a micro institutional perspective
55407121;2020;2968817420;2;2;19;a latent gaussian process model for analysing intensive longitudinal data
1407220;2011;2741748703;7;8;0;designing cyclic appointment schedules for outpatient clinics with scheduled and unscheduled patient arrivals
9287222;2016;178936761;3;139;44;the math gender gap the role of culture
56006859;2014;1924129939;1;0;15;underdeveloped supply chain dynamics of indian agriculture reference to information technology and knowledge management
3242862;2013;1974320228;1;4;35;is a firm a firm a stackelberg experiment
6945351;1993;1982976803;3;1;26;the end for extended inflation
8002583;2001;1999027543;2;160;25;prospect theory mental accounting and differences in aggregated and segregated evaluation of lottery portfolios
153781486;2011;2009910020;1;32;44;spatial calculus of looping sequences
153880582;2004;2018623310;1;161;20;rating the rating agencies anticipating currency crises or debt crises
592564;2013;2055163224;1;194;69;feedback effects of credit ratings
154591899;2001;2060516730;2;15;14;forecasting market shares from models for sales
13879771;2015;2065818919;3;149;52;demographic patterns and household saving in china
17940380;2001;2094505835;2;74;28;size and growth of japanese plants in the united states
16187706;2013;2108313679;2;11;56;veblen s theory of the leisure class revisited implications for optimal income taxation
26168904;1996;2124420415;2;219;10;an o t 3 algorithm for the economic lot sizing problem with constant capacities
8392988;2014;2166100185;2;18;41;strategy proofness makes the difference deferred acceptance with responsive priorities
18233694;2015;2166649748;2;100;82;impact of the business environment on output and productivity in africa
3482798;2009;2170232218;1;25;23;the transition to work for italian university graduates
154116939;2008;2019332807;1;12;25;petromin the slow death of statist oil development in saudi arabia
55207451;2016;2470089657;3;5;31;asymptotic and structural properties of special cases of the wright function arising in probability theory
46233244;2016;2511455520;2;15;36;have precipitation extremes and annual totals been increasing in the world s dry regions over the last 60 years
17318068;2017;2582514840;4;1;0;assessing the spatial concentration of indonesia s manufacturing sector evidence from three decades
3497972;2017;2554524999;3;31;53;risk perception of climate change empirical evidence for germany
157249076;2018;2636714078;3;5;11;macroprudential policy and the revolving door of risk lessons from leveraged lending guidance
33969502;2017;2751570697;3;53;129;advanced scaffolds for dental pulp and periodontal regeneration
155057191;2018;2791234664;2;9;63;governing through patronage the rise of ngos and the fall of civil society in palestine and morocco
661462;2016;2963676700;2;6;25;regularity singularities and the scattering of gravity waves in approximate locally inertial frames
212712164;2020;3004108513;5;0;39;growth slowdowns and middle income trap evidence from new unit root framework
604913;2007;2095011630;2;24;39;worker sorting compensating differentials and health insurance evidence from displaced workers
16984722;2005;2002500009;2;62;15;meetings with costly participation an empirical analysis
18315654;2011;2964296207;2;41;35;google matrix of the world trade network
154409793;2019;2982629404;1;3;52;strong anisotropy of superfluid he 4 counterflow turbulence
18212448;2011;2071478434;2;2;11;risk aversion for nonsmooth utility functions
54051329;2002;2002970178;2;142;48;on the physical origin of o vi absorption line systems
39124240;2017;2314918970;1;8;28;private social and self insurance for long term care in the presence of family help
17030837;2012;2109156232;2;27;26;improved semidefinite programming bounds for quadratic assignment problems with suitable symmetry
15509929;2001;2119057465;4;184;21;an analytic approach to credit risk of large corporate bond and loan portfolios
43375129;2013;2762545227;2;0;0;presentation papers documents de presentation being ec centric in a world of increasing diversity
153091195;1993;2162369983;2;257;10;the structure of privatization plans
53317742;2011;1916320994;2;110;60;measuring black hole spin by the continuum fitting method effect of deviations from the novikov thorne disc model
55608380;2006;1876120655;3;65;43;decidability and universality in symbolic dynamical systems
12544820;2011;1981628427;3;85;20;a comparison of a postal survey and mixed mode survey using a questionnaire on patients experiences with breast care
158231391;2018;2788840631;2;3;48;the challenge to foster foreign students experiences for sustainable higher educational institutions
53411751;2014;2051172931;9;7;28;three perspectives on motivation and multicriteria assessment of organic food systems
41082567;2009;1587305736;6;107;29;supporting the shift from state water to community water lessons from a social learning approach to designing joint irrigation projects in morocco
1615420;2007;2167558209;1;17;10;stochastic flow approach to dupire s formula
155652119;2016;2227846160;2;23;32;public private wage duality during the greek crisis
55293759;2014;2086346821;3;0;8;impact of overhead costs apportionment on selling price determination in malaysian automobile manufacturing industry
55126436;2000;1567814460;3;8;29;measuring the equilibrium effects of unemployment benefits dispersion
15932336;2011;1638327724;3;15;5;a study of quantum correlations in open quantum systems
56280298;2011;1975015289;1;12;59;the impact of the perceived usefulness of workplace social networks upon the innovative behaviour of sme employees a social capital perspective
53349177;2011;1977803707;2;10;27;comparing a best management practice scorecard with an auction metric to select proposals in a water quality tender
4998367;2011;2018810248;4;365;63;the area and population of cities new insights from a different perspective on cities
17062410;2002;2021970430;1;15;7;suggestion strategies for constraint based matchmaker agents
13514457;2009;2062778220;2;13;79;short term market timing using the bond equity yield ratio
15065212;2010;2077942366;2;11;23;binomial generation of the radical of a lattice ideal
2344129;2015;2089946336;2;328;70;the aggregate effect of school choice evidence from a two stage experiment in india
14466686;2005;2094161147;2;673;40;spillovers from foreign firms through worker mobility an empirical investigation
27981092;2008;2096538553;2;6;28;burley tobacco clubs in malawi nonmarket institutions for exports
17901961;2014;2118921740;3;6;52;dynamic effects of foreign direct investment when credit markets are imperfect
155004129;1991;2141559920;2;22;30;data linkages and models u s national income and product accounts in the framework of a social accounting matrix
5019301;2006;2149893618;2;175;32;cheap talk reconsidered new evidence from cvm
55670631;2006;2162236578;1;18;26;on the private provision of fiat currency
10364758;2004;2172233048;2;161;28;evaluating the effect of tax deductions on training
9192086;2004;2256873317;3;17;9;could higher taxes increase the long run demand for capital theory and evidence for chile
52952092;2017;2293758941;2;14;32;evaluation of the fiscal effect on municipal mergers quasi experimental evidence from japanese municipal data
153493256;2016;2357850166;2;10;47;a novel nonparametric approach for neural encoding and decoding models of multimodal receptive fields
102510742;2017;2395685095;3;0;43;can a common currency foster a shared social identity across different nations the case of the euro
154734235;2015;2405004218;2;0;0;staged composition synthesis
7726257;2000;2464258934;3;1;0;uml f a modeling language for object oriented frameworks
124175208;2018;2490928546;3;15;27;smoothing the payoff for efficient computation of basket option prices
59391996;2003;2518549516;2;0;0;a ccd based optical ct scanner for high resolution 3d imaging of radiation dose distributions equipment specifications optical simulations and preliminary results
42102377;2020;2587839935;1;1;35;the role of money in federal reserve policy
31304692;2017;2606985474;4;1;16;traces of business cycles in credit rating migrations
157451515;2019;2756447091;4;2;30;access to long term care after a wealth shock evidence from the housing bubble and burst
64630963;2020;2963281130;3;2;94;a general space time model for combinatorial optimization problems and not only
14062814;1998;2091475656;2;68;8;optimal investment strategy for risky assets
25847167;2012;1969188538;2;20;18;forward rate models with linear volatilities
154075931;2014;2913169352;1;0;29;implicit transaction costs and the fundamental theorems of asset pricing
13707508;2004;1681747307;3;14;27;electrodynamics of a flux transfer event experimental test of the southwood model
59053612;2015;2094365279;2;2;25;linkages among commodity futures prices in the recent financial crisis an application of cointegration tests with a structural break
32559654;2011;2004850412;4;54;42;on the treatment of repeated observations in panel data efficiency of mixed logit parameter estimates
55569852;2013;2123751789;3;24;36;us and german consumer preferences for ground beef packaged under a modified atmosphere different regulations different behaviour
6537457;2017;1029350835;3;7;43;novel and topical business news and their impact on stock market activity
54816363;2018;1706520615;4;5;24;does military spending stimulate growth an empirical investigation in italy
56265301;2006;2106304809;2;60;85;trade liberalisation financial sector reforms and growth
8400215;2016;1552126635;3;61;20;achieving fiscal balance in japan
712750;2004;2169376890;1;61;18;assessing joint maintenance shops in the taiwanese army using data envelopment analysis
6760203;2013;1911805470;1;9;57;a hybrid fuzzy gjr garch modeling approach for stock market volatility forecasting
33759898;1999;2156477104;3;388;16;multidimensional mechanism design for auctions with externalities
18708207;2000;2071059912;2;114;10;superreplication under gamma constraints
10737340;2005;2164830383;2;72;28;the impact of duplicate orders on demand estimation and capacity investment
15814942;2018;2469520612;6;3;63;mis perceptions of ethnic group size and consequences for community expectations and cooperation with law enforcement
14716218;2012;2886521165;3;4;14;analytical one parameter method for pid motion controller settings
150385618;2009;2032283934;3;77;44;does perceived support in employee development affect personnel turnover
2110477;2015;1971684346;3;18;82;a simple financial market model with chartists and fundamentalists
73585888;2015;2106237488;4;30;55;a diffuse interface model for two phase incompressible flows with non local interactions and non constant mobility
55739811;2018;2803780643;1;8;36;mechanical characterization of carbon fibres recycled by steam thermolysis a statistical approach
154124192;2014;2033224880;2;58;31;consistent modelling of vix and equity derivatives using a 3 2 plus jumps model
51903018;2016;2232782054;7;12;67;typhoon enhancement of n and p release from litter and changes in the litter n p ratio in a subtropical tidal wetland
1033483;2002;57515738;3;240;32;income income inequality and health what can we learn from aggregate data
53626266;2016;1501501631;2;3;41;are grain markets in niger driven by speculation
10769371;2017;1833819033;4;11;43;price and capacity competition in balancing markets with energy storage
158528849;2013;1999290351;3;7;9;sign sequences and decomposition numbers
14720250;2011;2027614122;2;11;53;positive and negative preferences in human mate selection
220905;2008;2032656122;3;26;12;inner metric geometry of complex algebraic surfaces with isolated singularities
40628503;2011;2034262273;2;6;15;on schrodinger equations with modified dispersion
18018509;2009;2067601052;1;56;26;the compound poisson distribution and return times in dynamical systems
53996689;1999;2074777834;1;237;17;a panel data model for subjective information on household income growth
55151135;2014;2101869103;2;18;29;complete duality for quasiconvex dynamic risk measures on modules of the l p type
154969150;2011;2111021177;3;11;17;biases in approximating log production
54924472;2009;2111073810;2;3;13;predicting the signs of forecast errors
154844919;2014;2112510296;2;19;38;analysis of self overlap reveals trade offs in plankton swimming trajectories
51790591;2012;2112812729;2;3;31;natural implementation with partially honest agents
59423230;2014;2150863267;2;191;40;sufficient information in structural vars
55951285;2013;2156017210;4;12;29;effects of the powerpoint methodology on content learning
18664871;2008;2165179977;3;1;35;relative and discrete utility maximising entropy
55343055;2014;2243727079;3;8;20;safe asset shortages and asset price bubbles
44057706;2015;2076912281;1;6;0;ict and education evidence from student home addresses
159386269;2019;2922051604;2;1;23;nash equilibrium in tax and public investment competition
119236356;2018;2948408027;2;2;8;targeting in quantum persuasion problem
15156383;2015;2963553630;2;2;31;superspecial rank of supersingular abelian varieties and jacobians
55910645;2019;2964122451;1;8;31;optimal price management in retail energy markets an impulse control problem with asymptotic estimates
9328192;2018;2964270342;1;1;7;point shift foliation of a point process
204964869;2020;2980486707;2;0;23;does increased teacher accountability decrease leniency in grading
154673683;2020;3007462468;2;0;34;tropical planar networks
31997075;2019;3021158610;4;0;57;the more we die the more we sell a simple test of the home market effect
158061368;2019;2897224158;3;1;0;distribution of historic market data implied and realized volatility
157673304;2011;2105899606;3;5;59;the prevalence of deliberate self harm behavior and its association with sociodemographic features in patients referred to secondary care psychiatric clinic for adolescents and young adults
89614936;2006;2789690546;4;32;0;interface input output automata
31478668;2017;2738641963;3;7;35;the impact of oil shocks on the housing market evidence from canada and u s
13297741;2004;1542624937;1;292;65;determinants of the adoption of information and communication technologies ict an empirical analysis based on firm level data for the swiss business sector
27632263;2001;2080650159;3;28;41;geometrical estimators as a test of gaussianity in the cosmic microwave background
53627472;2017;2519980650;3;6;40;self funded social impact investment an interdisciplinary analysis of the sardex mutual credit system
154719597;2012;2042242888;1;110;35;key factors in working capital management in the brazilian market
11706312;2019;2917178759;2;25;55;how significant are the public dimensions of faculty work in review promotion and tenure documents
16911002;2008;2273341185;2;0;0;the integrin α9β 1 is a receptor for nerve growth factor and other neurotrophins
152939292;2020;3000392360;3;6;53;safety benefit assessment of autonomous emergency braking and steering systems for the protection of cyclists and pedestrians based on a combination of computer simulation and real world test results
55010869;2003;2149700979;3;35;25;the aqueous phase yield of alkyl nitrates from roo no implications for photochemical production in seawater
15900383;2011;2109422836;2;4;29;effect of glutamine on the total antioxidant system of rats subjected to renal ischemia and reperfusion
153083366;2015;2744297753;2;0;0;women and men teachers in italy from the fall of the old regime to the rise of fascism birth and development of a profession
158243614;2019;2944516606;2;0;40;virtue production and the politics of commerce genovesi s civil economy revisited
5480860;2003;2102696797;2;19;23;the effect of decision weights in bargaining problems
14068491;2001;2161271757;3;63;0;a jump diffusion model for exchange rates in a target zone
153905436;2015;1592494814;2;0;0;students integration into labour market formation of the motivation salary needs and expectations
17401945;2018;2801811821;2;0;0;allan meltzer and the search for a nominal anchor
15872794;2012;2081953581;3;89;61;joint optimization of level of repair analysis and spare parts stocks
150721959;2002;2085880067;2;8;13;some conjectures about the hilbert series of generic ideals in the exterior algebra
18360970;2015;1528326396;4;14;33;can we measure resilience a proposed method and evidence from countries in the sahel
14842399;2000;1667561319;2;14;15;quasi set theoretical foundations of statistical mechanics a research program
9975671;2013;1863903992;2;249;42;strategic patenting and software innovation
7793008;2014;1988943928;2;110;66;slavery education and inequality
7178878;2007;2008349295;3;103;28;adoption and impact of hybrid wheat in india
55068010;2011;2018219370;2;4;28;response of double auction markets to instantaneous selling buying signals with stochastic bid ask spread
56098826;2010;2018911798;2;13;21;eu us differences in the size of r d intensive firms do they explain the overall r d intensity gap
16564258;2002;2032554709;1;293;23;is lumpy investment relevant for the business cycle
15945319;2014;2033976647;1;10;28;on spanning tree packings of highly edge connected graphs
2417761;1999;2061017563;2;248;19;endogenous stackelberg leadership
154309843;2007;2082335836;2;0;12;a generalization of the prime geodesic theorem to counting conjugacy classes of free subgroups
2259650;2012;2104419645;8;26;42;uncertainty in techno economic estimates of cellulosic ethanol production due to experimental measurement uncertainty
54709680;2016;2105881323;2;4;46;the strategic interplay between bundling and merging in complementary markets
54195130;2009;2108458307;3;9;35;when does a developing country use new technologies
29193049;2013;2145526617;1;4;42;structural change urban congestion and the end of growth
59143102;2019;2148309423;1;2;53;land fragmentation with double bonuses the case of tanzanian agriculture
36016426;2005;2157465588;3;7;7;costs models in design and manufacturing of sand casting products
13147978;2009;2164821983;2;17;30;mapping prices into productivity in multisector growth models
16382184;2006;2025410148;2;181;32;income related reporting heterogeneity in self assessed health evidence from france
54671885;2016;2401239662;1;3;63;corwin schultz bid ask spread estimator in the brazilian stock market
202572805;2016;2401450118;3;13;84;heterogeneous motives in the trust game a tale of two roles
147300295;2016;2270276517;2;14;48;business as usual in financial markets the creation of incommensurables as institutional maintenance work
157784892;2017;2729241334;1;3;67;airport airline and departure time choice and substitution patterns an empirical analysis
119307387;2020;3018831879;3;2;25;clearing price distributions in call auctions
34973469;2019;2982686865;3;4;0;nprobust nonparametric kernel based estimation and robust bias corrected inference
157174235;2011;2963655833;6;6;34;computational modeling of differences in the quorum sensing induced luminescence phenotypes of vibrio harveyi and vibrio cholerae
73576690;2011;2110278276;3;105;91;hydrodynamic processes in sharp meander bends and their morphological implications
55411493;2006;1720049089;1;6;0;fast speed response field orientation control of induction motor drive with adaptive neural integrator
156442768;2015;1775907301;1;8;33;model free analysis of quadruply imaged gravitationally lensed systems and substructured galaxies
129653100;2012;2037405310;2;27;56;do parking requirements significantly increase the area dedicated to parking a test of the effect of parking requirements values in los angeles county
55925203;2010;302896793;3;0;0;prospects for 10t accelerator dipole magnets
154651173;2017;2730274928;4;21;76;a neural model of hierarchical reinforcement learning
147207532;2018;2747076959;4;5;42;testing evolutionary theory of household consumption behavior in the case of novelty a product characteristics approach
31976737;2018;2742290295;2;5;26;estimating model error covariances using particle filters
208060536;2012;1985659755;1;1;20;moments structure of l 1 stochastic volatility models
154959804;2004;2072292991;1;0;1;catalysis of the michael reactions by n n dimethylaminopropyl derivatised micelle templated silica effects of solvent and catalyst loading
153755057;2012;1927533673;1;17;85;communities constructing their own alternatives in the face of crisis
11589163;2018;2964171273;1;0;5;limit behaviour of the truncated pathwise fourier transformation of l evy driven carma processes for non equidistant discrete time observations
7609607;2007;1989941859;4;6;24;the sturm liouville eigenvalue problem and np complete problems in the quantum setting with queries
13126481;2013;2624053380;3;0;0;reconstitution of cholesterol dependent vaginolysin into tethered phospholipid bilayers implications for bioanalysis nist
46376897;2014;2125371026;2;28;42;does privatisation of vocational rehabilitation improve labour market opportunities evidence from a field experiment in sweden
154285843;2012;2082940395;2;2;22;the optimal mean variance investment strategy under value at risk constraints
36999158;2005;2801432468;2;2;1;plausibility of indeterminancy and complex dynamics
145698103;2006;2089842230;1;15;30;gender and generational continuity breadwinners caregivers and pension provision in the uk
153274890;2007;2054761671;1;22;35;escaping the polluter pays trap financing wastewater treatment on the tijuana san diego border
7848534;2014;2003416425;2;79;46;hablas vielleicht un peu la mia language a comprehensive overview of the role of language differences in headquarters subsidiary communication
6364234;2011;2056437834;3;94;24;supply side policies and the zero lower bound
55435834;2016;1590072699;1;157;100;the prevalence and determinants of social entrepreneurship at the macro level
55869831;2014;1799629070;2;2;20;should income inequality be reduced and who should benefit redistributive preferences in europe and central asia
14179080;2005;1971788517;2;53;29;invariant percolation and harmonic dirichlet functions
154105965;2009;2002284289;4;207;18;global standards and ethical stock indexes the case of the dow jones sustainability stoxx index
153920256;1985;2004527891;3;347;15;debt policy and the rate of return premium to leverage
16592981;2005;2007205520;4;2;10;abatement costs of alternative tax systems to regulate agricultural nitrogen loss
14564313;2004;2009684063;3;208;65;the three pillars of basel ii optimizing the mix
15552556;2014;2019495778;2;97;82;migration remittances and poverty in ecuador
154550645;2014;2021566759;4;59;0;an asymptotic parallel in time method for highly oscillatory pdes
17152256;2007;2029345814;1;16;18;green payments and dual policy goals
6776188;2012;2031389476;1;598;58;the origins of ethnolinguistic diversity
207320115;2015;2031718480;4;15;19;the impact of deposit insurance on depositor behavior during a crisis a conjoint analysis approach
54037561;2013;2034690873;3;137;19;unsubsidized microfinance institutions
154649259;2006;2050882515;2;16;25;emerging market bond returns an investor perspective
54184712;2013;2068294116;2;9;23;external productivity and utility effects of city airports
154573663;2005;2076631082;1;6;20;power analysis of the nice treaty on the future of european integration
2020808;2012;2093855316;2;10;67;value variety and viability new business models for co creation in outcome based contracts
6951006;2008;2100395646;2;195;18;testing for convergence in carbon dioxide emissions using a century of panel data
14600591;2013;2129191715;3;6;28;rules with discretion and local information
154642896;2014;2134486007;4;19;25;local mixed companies the theory and practice in an international perspective
15190458;2017;2152837682;2;3;36;the hayek hypothesis and long run competitive equilibrium an experimental investigation
5652627;2015;2157811836;2;13;54;love for quality comparative advantage and trade
208248347;1999;2158286950;6;318;15;implementation and renegotiation
1862108;2017;2218870702;3;2;32;more bounds for the grundy number of graphs
14612357;2016;2291656385;3;11;39;simulating user learning in authoritative technology adoption an agent based model for council led smart meter deployment planning in the uk
40195508;2017;2530978410;2;2;60;option pricing with legendre polynomials
4978862;2017;2588222112;2;2;42;optimism bias in financial analysts earnings forecasts do commissions sharing agreements reduce conflicts of interest
1285492;2018;2963986231;1;1;28;explicit solutions to utility maximization problems in a regime switching market model via laplace transforms
155308215;2019;2978471327;2;5;2;volume bounds for the quantitative singular strata of non collapsed rcd metric measure spaces
34979918;2015;2127308766;5;15;36;gauging interventions for sustainable travel a comparative study of travel attitudes in berlin and london
14182499;2016;2292233586;1;2;18;using the uk general offender database as a means to measure and analyse organized crime
56099847;2015;2122891792;3;3;48;adaptive market efficiency of agricultural commodity futures contracts
210136805;2011;2180347300;3;250;81;the causes of species richness patterns across space time and clades and the role of ecological limits
158737844;2019;2995375476;3;1;0;long time large deviations for the multiasset wishart stochastic volatility model and option pricing
59582837;2012;2284661022;2;14;15;hydrological effects of norway spruce and european beech on snow cover in a mid mountain region of the polana mts slovakia hydrologický vplyv smreka obycajneho a buka lesneho na snehovu pokrývku v stredohorských polohach pohoria poľana na slovensku
148658977;2017;2737150751;3;15;57;emotional economic man calculation and anxiety in fund management
154389668;2013;2106280527;1;8;17;pricing joint claims on an asset and its realized variance in stochastic volatility models
54527511;2014;2040098114;4;0;17;avaliando o papel da aprendizagem socioecologica em governanca participativa construindo resiliencia em seis comites de bacias hidrograficas brasileiras
53381080;2016;1924084143;3;24;53;historic amenities income and sorting of households
147861944;2014;1531081008;4;3;34;choosing union representation the role of attitudes and emotions
96444291;2012;2142054485;1;10;25;applications of time delayed backward stochastic differential equations to pricing hedging and portfolio management in insurance and finance
15525785;2000;2174009875;1;14;7;a weakened form of fictitious play in two person zero sum games
155010893;2011;2087360515;1;3;21;electricity use trends in new zealand office buildings 1990 2008
7177725;2003;1547777277;2;17;24;electronic contract drafting based on risk and trust assessment
67768361;2008;1500532986;4;19;103;small scale upper mantle convection and crustal dynamics in southern california
12274319;2014;2162613723;4;59;44;weather index drought insurance an ex ante evaluation for millet growers in niger
54793115;2010;1606978468;4;66;25;an enhanced nonparametric streamflow disaggregation model with genetic algorithm
52997878;2011;2058599019;3;277;42;the organization of discipline from performance management to perversity and punishment
54768506;2012;1495770962;2;15;26;hazard processes and martingale hazard processes
56001148;2010;1969484202;2;11;30;bundling and mergers in energy markets
154724235;2011;1970096486;5;0;21;some generic properties of non degeneracy for critical points of functionals and applications
93674885;2012;1971974013;3;96;66;the politics of financial development the role of interest groups and government capabilities
191913334;2015;1989349970;5;7;30;on complexified analytic hamiltonian flows and geodesics on the space of kahler metrics
54196750;2013;2011298403;2;5;19;fiscal regimes in and outside the mena region
56339139;2006;2053947131;3;142;33;spatial agglomeration and business groups new evidence from italian industrial districts
154537891;2009;2060209117;2;62;31;effort allocation in tournaments the effect of gender on academic performance in italian universities
7156857;2010;2062933986;2;3;17;compulsory or voluntary pre merger notification theory and some evidence
14470957;2010;2103662170;1;8;23;porphyromonas gingivalis in dental plaque and serum c reactive protein levels in pregnancy
55465708;1998;2110361653;1;2;25;an incentive compatibility approach to the problem of monitoring a bureau
1494898;2011;2120448673;2;13;17;consumer information and pharmaceutical prices theory and evidence
46713361;2011;2123318694;2;74;31;internet usage for travel and tourism the case of spain
15913683;2010;2128302662;2;76;32;aid volatility and poverty traps
157855621;2010;2143570974;2;1;6;tautological classes of the stack of rational nodal curves
154985493;2006;254113056;2;19;35;collective entity resolution in relational data
14894632;2012;2170658462;3;18;72;state dependence effects in surveys
34835246;2011;2099670646;2;7;54;dynamic modelling of agricultural policies the role of expectation schemes
16071211;2004;2170714771;1;455;59;analogy based expectation equilibrium
155744763;2017;2295031062;2;11;5;the real explanation of the feldstein horioka puzzle
53561765;2017;2593103111;1;4;8;wright fisher like models with constant population size on average
20389333;2015;1578824423;3;17;33;financing infrastructure in developing countries
56348952;2019;2888972766;3;0;13;when spillovers enhance r d incentives
36807066;2017;2962853446;3;12;32;hardness and approximation for network flow interdiction
16252925;2018;2963376442;2;52;0;exponentially concave functions and a new information geometry
55332272;2018;2964114491;4;7;24;separable decompositions of bipartite mixed states
8527569;2020;2967000802;4;7;34;statistical analysis of curiosity data shows no evidence for a strong seasonal cycle of martian methane
16867663;2020;3005195768;1;4;22;convolution systems on discrete abelian groups as a unifying strategy in sampling theory
15303156;2014;2021017576;2;141;43;globalization and economic growth evidence from two decades of transition in cee
6572963;2007;2120586058;2;537;82;level k auctions can a nonequilibrium model of strategic thinking explain the winner s curse and overbidding in private value auctions
54995106;2011;2973888234;4;0;1;large frequency range of photonic band gaps on porous silicon heterostructures for infrared applications
154973459;1998;2886778806;1;0;0;engineering the petawatt laser into nova
10143834;2008;2118221841;3;53;21;fairness and reciprocity in the hawk dove game
10587244;2012;2074244208;4;14;66;reducing fuzzy answer set programming to model finding in fuzzy logics
60316828;2014;2067661530;1;53;28;distinguishing between mechanisms of cell aggregation using pair correlation functions
55450417;2006;1972291387;4;26;9;comment on a new interpretation of weimer et al s solar wind propagation delay technique by bargatze et al
35308844;2016;2149976525;2;9;24;political economy of debt and growth
44028936;2019;2963136390;3;8;12;superreplication with proportional transaction cost under model uncertainty
55206769;2011;263474774;4;0;0;computer design and optimization of cryogenic refrigeration systems
7938609;2015;1923634128;1;3;21;estimation of covariate specific time dependent roc curves in the presence of missing biomarkers
16742065;2013;2051956978;2;77;10;ecosystem services governance and stakeholder participation an introduction
53650662;2001;1917440533;1;3;11;a simplified model for monopole catalysis of nucleon decay
8090442;2010;2153979658;2;24;44;bilateral matching and bargaining with private information
55877152;1995;2892743051;3;3;0;a popov theory based survey on digital control of infinite dimensional systems with unboundedness
55003353;2019;1510945200;2;32;105;energy market liberalization and renewable energy policies in oecd countries
885430;2004;1971259206;3;9;27;modeling health insurance expansions effects of alternate approaches
55409595;2010;1977904423;2;100;24;analyzing loss aversion and diminishing sensitivity in a freight transport stated choice experiment
35390166;2014;2024503340;2;11;22;access to justice and entrepreneurship evidence from brazil s special civil tribunals
13952983;2006;2029518978;3;4;17;long arithmetic progressions in critical sets
45649422;2014;2029727780;1;9;14;asymmetric parametric division rules
55283439;2007;2054670315;2;74;76;equity and policy effectiveness with imperfect targeting
7841497;2013;2078899043;3;17;67;everybody needs good neighbours evidence from students outcomes in england
18530945;1999;2097400393;2;20;17;is the european monetary system converging to integration
150772081;2007;2101775354;3;9;9;the equivariant todd genus of a complete toric variety with danilov condition
52805846;2009;2102501790;2;30;20;auction design and tacit collusion in fcc spectrum auctions
23264360;2014;2151680462;5;0;7;a numerical model of philippine population growth child policy quantitative insights and challenges
16395850;2011;2156532404;3;17;31;newspaper reports and consumer choice evidence from the do not call registry
155755030;2016;2208247080;1;2;22;central bank currency swaps and the international monetary system
153774918;2011;2246558564;2;0;0;a microfabricated deformability based flow cytometer with application to malaria
124952992;2013;2251079378;3;0;33;identifying suspicious efficient units in dea models
56357788;2017;2274235236;2;3;23;noncommutative cauchy integral formula
155477671;2016;2283082575;2;3;13;the japan municipal bond yield curve 2002 to the present
197721234;2018;2610842814;2;11;29;effects of an information sharing system on employee creativity engagement and performance
54860577;2010;2076281603;2;126;37;estimating short and long term residential demand for electricity new evidence from sri lanka
157499095;2017;2734962612;2;0;58;information asymmetry and conditional financial sector development
158112281;2020;2757221589;2;4;39;the effects of economic policy uncertainty on european economies evidence from a tvp favar
4304584;2019;2793622934;1;0;12;the governance structures of japanese credit associations and their objective functions
54512836;2019;2885249749;2;5;60;variational bayes estimation of discrete margined copula models with application to time series
96452452;2019;2962716160;2;6;42;solving backward stochastic differential equations with quadratic growth drivers by connecting the short term expansions
73577957;2019;2963265259;3;6;22;financial models with defaultable numeraires
155984872;2018;2963809433;2;19;18;comparative connectomics mapping the inter individual variability of connections within the regions of the human brain
202558431;2020;2997265644;2;2;38;virtual historical simulation for estimating the conditional var of large portfolios
55586796;2015;2301316877;3;23;44;ambiguity on the insurer s side the demand for insurance
53377581;2009;2022235032;1;78;54;innovation structural change and productivity growth evidence from italian regions 1980 2003
21677223;2011;2159541511;2;1;48;the new keynesian phillips curve and staggered price and wage determination in a model with firm specific labor
143427760;2012;1943780196;3;6;16;the construction of environmental indicators for determination of performance of esg indicators to support decision making of investors
145564454;2007;1945161451;1;30;59;kinematics of gas and stars in the circumnuclear star forming ring of ngc 3351
53982984;2016;2506575824;2;0;26;self assessed versus statistical evidence of labour market discrimination the case of indigenous australians
55723144;2005;1542192145;2;137;38;performing an environmental tax reform in a regional economy a computable general equilibrium approach
152237473;1985;2087586618;1;2;2;the old testament a litany of beliefs about public sector labor relations a symposium
41995482;2008;2123831971;3;385;17;risk rationing and wealth effects in credit markets theory and implications for agricultural development
2959241;2018;2604234068;2;24;116;exploring cosmic origins with core cluster science
55145891;2013;2027224637;1;9;17;revisiting the complexity of and or graph solution
12422530;2011;2141244125;3;29;50;revealed preference analysis of non cooperative household consumption
204914861;2018;2803183928;2;17;77;calibrating the hisa temperature measuring the temperature of the riegel crutcher cloud
12673045;2013;1980727857;3;35;24;commissioning and first results of the iter relevant negative ion beam test facility elise
164518737;2010;2094292548;4;23;33;interactive dimensional synthesis and motion design of planar 6r single loop closed chains via constraint manifold modification
145598698;2014;2136607461;2;1;34;where did braverman go wrong a marxist response to the politicist critiques
159330599;2017;2601032932;4;30;41;a simulation of small to giant antarctic iceberg evolution differential impact on climatology estimates
55281054;2014;1981965088;1;8;11;a characterization of hypergraphs that achieve equality in the chvatal mcdiarmid theorem
14687854;2001;2134643843;3;53;26;validation of trace driven simulation models bootstrap tests
